"id";"round_id";"web_name";"status";"news";"chance_of_playing_this_round";"chance_of_playing_next_round";"ep_next";"element_type";"team";"posisjon";"team_navn";"selected_by_percent";"navn"
37;25;"Haugen";"i";"Ukjent";NA;NA;4;"3";2;"Midtbane";"BRA";30,7;"Fredrik Haugen"
38;25;"Barmen";"s";"Suspendert - Tilbake 28. oktober";NA;NA;1;"3";2;"Midtbane";"BRA";10,1;"Kristoffer Barmen"
39;25;"Vega";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";3,3;"Deyver Vega"
40;25;"Skaanes";"i";"Ukjent";NA;NA;1;"3";2;"Midtbane";"BRA";0,9;"Kasper Skaanes"
41;25;"Heltne Nilsen";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";3,1;"Sivert Heltne Nilsen"
42;25;"Stenevik";"u";"Utlånt til Nest-Sotra";"0";"0";0;"3";2;"Midtbane";"BRA";0,7;"Halldor Stenevik"
43;25;"Karadas";"a";"";NA;NA;1;"4";2;"Angrep";"BRA";0,7;"Azar Karadas"
44;25;"Orlov";"i";"Kneskade - Ute på ubestemt tid";NA;NA;1;"4";2;"Angrep";"BRA";5;"Jakob Orlov"
45;25;"Skålevik";"u";"Utlånt";"0";"0";0;"4";2;"Angrep";"BRA";0,5;"Steffen Skålevik"
46;25;"Børven";"a";"";NA;NA;2;"4";2;"Angrep";"BRA";4;"Torgeir Børven"
393;25;"Ari Jónsson";"a";"";NA;NA;1;"2";2;"Forsvar";"BRA";0,4;"Vidar Ari Jónsson"
443;25;"Bildöy";"a";"";NA;NA;0;"4";2;"Angrep";"BRA";0;"Marius Bildöy"
489;25;"Marengo";"a";"";NA;NA;1;"4";2;"Angrep";"BRA";0;"Ludcinio Marengo"
25;28;"Horwath";"i";"Håndskade - Ute resten av sesongen";NA;NA;0;"1";2;"Keeper";"BRA";0,8;"Alex Horwath"
26;28;"Leciejewski";"a";"";NA;NA;3;"1";2;"Keeper";"BRA";17,9;"Piotr Leciejewski"
27;28;"Pettersen";"a";"";NA;NA;0;"1";2;"Keeper";"BRA";0,2;"Markus Pettersen"
28;28;"Wormgoor";"a";"";NA;NA;4;"2";2;"Forsvar";"BRA";10,3;"Vito Wormgoor"
29;28;"Nouri";"a";"";NA;NA;4;"2";2;"Forsvar";"BRA";9,4;"Amin Nouri"
30;28;"Grønner";"a";"";NA;NA;3;"2";2;"Forsvar";"BRA";3,4;"Jonas Grønner"
31;28;"Kristiansen";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";4,2;"Ruben Kristiansen"
32;28;"Hatakka";"u";"Utilgjengelig";"0";"0";0;"2";2;"Forsvar";"BRA";0,3;"Dani Hatakka"
33;28;"Ròlantsson";"a";"";NA;NA;0;"2";2;"Forsvar";"BRA";31,4;"Gilli Sørensen"
34;28;"Acosta";"a";"";NA;NA;3;"2";2;"Forsvar";"BRA";8,2;"Bismar Acosta"
35;28;"Braaten";"a";"";NA;NA;0;"3";2;"Midtbane";"BRA";7,8;"Daniel Braaten"
36;28;"Larsen";"s";"Suspendert - Tilbake 26. november";NA;NA;1;"3";2;"Midtbane";"BRA";1,2;"Peter Orry Larsen"
37;28;"Haugen";"a";"";NA;NA;4;"3";2;"Midtbane";"BRA";24,5;"Fredrik Haugen"
38;28;"Barmen";"a";"";NA;NA;4;"3";2;"Midtbane";"BRA";8,8;"Kristoffer Barmen"
39;28;"Vega";"a";"";NA;NA;6;"3";2;"Midtbane";"BRA";3,1;"Deyver Vega"
40;28;"Skaanes";"a";"";NA;NA;1;"3";2;"Midtbane";"BRA";0,9;"Kasper Skaanes"
41;28;"Heltne Nilsen";"a";"";NA;NA;3;"3";2;"Midtbane";"BRA";3;"Sivert Heltne Nilsen"
42;28;"Stenevik";"u";"Utlånt til Nest-Sotra";"0";"0";0;"3";2;"Midtbane";"BRA";0,7;"Halldor Stenevik"
43;28;"Karadas";"a";"";NA;NA;1;"4";2;"Angrep";"BRA";0,7;"Azar Karadas"
44;28;"Orlov";"i";"Kneskade - Ute på ubestemt tid";NA;NA;0;"4";2;"Angrep";"BRA";4,6;"Jakob Orlov"
45;28;"Skålevik";"u";"Utlånt";"0";"0";0;"4";2;"Angrep";"BRA";0,5;"Steffen Skålevik"
46;28;"Børven";"a";"";NA;NA;3;"4";2;"Angrep";"BRA";4,1;"Torgeir Børven"
393;28;"Ari Jónsson";"a";"";NA;NA;0;"2";2;"Forsvar";"BRA";0,4;"Vidar Ari Jónsson"
443;28;"Bildöy";"a";"";NA;NA;0;"4";2;"Angrep";"BRA";0;"Marius Bildöy"
489;28;"Marengo";"a";"";NA;NA;1;"4";2;"Angrep";"BRA";0,1;"Ludcinio Marengo"
25;1;"Horwath";"a";"";NA;NA;3;"1";2;"Keeper";"BRA";1,3;"Alex Horwath"
26;1;"Leciejewski";"a";"";NA;NA;4;"1";2;"Keeper";"BRA";23,9;"Piotr Leciejewski"
27;1;"Pettersen";"a";"";NA;NA;2;"1";2;"Keeper";"BRA";0,3;"Markus Pettersen"
28;1;"Wormgoor";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";9,3;"Vito Wormgoor"
29;1;"Nouri";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";6,7;"Amin Nouri"
30;1;"Grønner";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";7,9;"Jonas Grønner"
31;1;"Kristiansen";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";5;"Ruben Kristiansen"
32;1;"Hatakka";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";0,8;"Dani Hatakka"
33;1;"Ròlantsson";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";4,4;"Gilli Sørensen"
34;1;"Acosta";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";13,3;"Bismar Acosta"
35;1;"Braaten";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";5,6;"Daniel Braaten"
36;1;"Larsen";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";2,5;"Peter Orry Larsen"
37;1;"Haugen";"a";"";NA;NA;3;"3";2;"Midtbane";"BRA";8;"Fredrik Haugen"
38;1;"Barmen";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";5,5;"Kristoffer Barmen"
39;1;"Vega";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";5,3;"Deyver Vega"
40;1;"Skaanes";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";1,9;"Kasper Skaanes"
41;1;"Heltne Nilsen";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";4,2;"Sivert Heltne Nilsen"
42;1;"Stenevik";"a";"";NA;NA;1;"3";2;"Midtbane";"BRA";1,5;"Halldor Stenevik"
43;1;"Karadas";"a";"";NA;NA;2;"4";2;"Angrep";"BRA";1,5;"Azar Karadas"
44;1;"Orlov";"a";"";NA;NA;2;"4";2;"Angrep";"BRA";4,5;"Jakob Orlov"
45;1;"Skålevik";"a";"";NA;NA;2;"4";2;"Angrep";"BRA";1,4;"Steffen Skålevik"
46;1;"Børven";"a";"";NA;NA;3;"4";2;"Angrep";"BRA";8,1;"Torgeir Børven"
393;1;"Ari Jónsson";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";0,6;"Vidar Ari Jónsson"
25;3;"Horwath";"a";"";NA;NA;0;"1";2;"Keeper";"BRA";1,1;"Alex Horwath"
26;3;"Leciejewski";"a";"";NA;NA;3;"1";2;"Keeper";"BRA";24;"Piotr Leciejewski"
27;3;"Pettersen";"a";"";NA;NA;0;"1";2;"Keeper";"BRA";0,3;"Markus Pettersen"
28;3;"Wormgoor";"a";"";NA;NA;2;"2";2;"Forsvar";"BRA";7,9;"Vito Wormgoor"
29;3;"Nouri";"a";"";NA;NA;3;"2";2;"Forsvar";"BRA";6,7;"Amin Nouri"
30;3;"Grønner";"a";"";NA;NA;1;"2";2;"Forsvar";"BRA";6,5;"Jonas Grønner"
31;3;"Kristiansen";"a";"";NA;NA;3;"2";2;"Forsvar";"BRA";4,8;"Ruben Kristiansen"
32;3;"Hatakka";"u";"Utilgjengelig";"0";"0";0;"2";2;"Forsvar";"BRA";0,5;"Dani Hatakka"
33;3;"Ròlantsson";"a";"";NA;NA;6;"2";2;"Forsvar";"BRA";10,1;"Gilli Sørensen"
34;3;"Acosta";"a";"";NA;NA;3;"2";2;"Forsvar";"BRA";11,9;"Bismar Acosta"
35;3;"Braaten";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";6,5;"Daniel Braaten"
36;3;"Larsen";"a";"";NA;NA;0;"3";2;"Midtbane";"BRA";1,8;"Peter Orry Larsen"
37;3;"Haugen";"a";"";NA;NA;5;"3";2;"Midtbane";"BRA";9,1;"Fredrik Haugen"
38;3;"Barmen";"a";"";NA;NA;4;"3";2;"Midtbane";"BRA";7,1;"Kristoffer Barmen"
39;3;"Vega";"a";"";NA;NA;1;"3";2;"Midtbane";"BRA";3,8;"Deyver Vega"
40;3;"Skaanes";"a";"";NA;NA;0;"3";2;"Midtbane";"BRA";1,4;"Kasper Skaanes"
41;3;"Heltne Nilsen";"a";"";NA;NA;2;"3";2;"Midtbane";"BRA";4,6;"Sivert Heltne Nilsen"
42;3;"Stenevik";"a";"";NA;NA;0;"3";2;"Midtbane";"BRA";1,2;"Halldor Stenevik"
43;3;"Karadas";"a";"";NA;NA;0;"4";2;"Angrep";"BRA";1;"Azar Karadas"
44;3;"Orlov";"a";"";NA;NA;6;"4";2;"Angrep";"BRA";7,1;"Jakob Orlov"
45;3;"Skålevik";"a";"";NA;NA;1;"4";2;"Angrep";"BRA";0,9;"Steffen Skålevik"
46;3;"Børven";"a";"";NA;NA;2;"4";2;"Angrep";"BRA";5,5;"Torgeir Børven"
393;3;"Ari Jónsson";"a";"";NA;NA;0;"2";2;"Forsvar";"BRA";0,4;"Vidar Ari Jónsson"
47;0;"Sandvik";"a";"";NA;NA;2;"1";3;"Keeper";"FKH";0,5;"Helge Sandvik"
48;0;"Bråtveit";"a";"";NA;NA;3;"1";3;"Keeper";"FKH";2,8;"Per Kristian Bråtveit"
49;0;"Børreson Fossdal";"a";"";NA;NA;1;"1";3;"Keeper";"FKH";0,9;"Herman Børreson Fossdal"
50;0;"Skjerve";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";3;"Vegard Skjerve"
51;0;"Andreassen";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";0,8;"Tor Arne Andreassen"
52;0;"Stølås";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";5,3;"Alexander Stølås"
53;0;"Izuchukwu";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";0,9;"Anthony Izuchukwu"
54;0;"Knudsen";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";0,8;"Fredrik Knudsen"
55;0;"Huseklepp";"a";"";NA;NA;3;"3";3;"Midtbane";"FKH";10,8;"Erik Huseklepp"
56;0;"Kiss";"a";"";NA;NA;3;"3";3;"Midtbane";"FKH";2,4;"Filip Kiss"
57;0;"Mæland";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";0,9;"Eirik Mæland"
58;0;"Hajradinovic";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";4,3;"Haris Hajradinovic"
59;0;"Tronstad";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";1,3;"Sondre Tronstad"
60;0;"Kling";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";0,9;"Robert Kling"
61;0;"Horneland";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";0,5;"Thomas Horneland"
62;0;"Gunnarshaug";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";0,4;"Kristoff Gunnarshaug"
63;0;"Abdi";"a";"";NA;NA;2;"4";3;"Angrep";"FKH";0,9;"Liban Abdi"
64;0;"Gytkjær";"a";"";NA;NA;2;"4";3;"Angrep";"FKH";11,6;"Frederik Gytkjær"
65;0;"Shuaibu";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";1,9;"Ibrahim Shuaibu"
66;0;"Krygard";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";0,7;"Kevin Martin Krygard"
67;0;"Buduson";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";0,3;"Johnny Buduson"
68;0;"Leite";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";0,8;"Bruno Leite"
394;0;"Soares";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";0,5;"Bruno Soares"
395;0;"Haraldseid";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";1,8;"Kristoffer Haraldseid"
396;0;"Bjørkkjær";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";0,2;"Sverre Bjørkkjær"
47;2;"Sandvik";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,4;"Helge Sandvik"
48;2;"Bråtveit";"a";"";NA;NA;2;"1";3;"Keeper";"FKH";2,6;"Per Kristian Bråtveit"
49;2;"Børreson Fossdal";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,9;"Herman Børreson Fossdal"
50;2;"Skjerve";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";2,6;"Vegard Skjerve"
51;2;"Andreassen";"a";"";NA;NA;1;"2";3;"Forsvar";"FKH";0,7;"Tor Arne Andreassen"
52;2;"Stølås";"a";"";NA;NA;1;"2";3;"Forsvar";"FKH";4,4;"Alexander Stølås"
53;2;"Izuchukwu";"i";"Korsbånd - Over sommeren";NA;NA;0;"2";3;"Forsvar";"FKH";0,6;"Anthony Izuchukwu"
54;2;"Knudsen";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,7;"Fredrik Knudsen"
55;2;"Huseklepp";"a";"";NA;NA;4;"3";3;"Midtbane";"FKH";9,9;"Erik Huseklepp"
56;2;"Kiss";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";2,1;"Filip Kiss"
57;2;"Mæland";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";0,8;"Eirik Mæland"
58;2;"Hajradinovic";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";3,9;"Haris Hajradinovic"
59;2;"Tronstad";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";1,2;"Sondre Tronstad"
60;2;"Kling";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,8;"Robert Kling"
61;2;"Horneland";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,4;"Thomas Horneland"
62;2;"Gunnarshaug";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,3;"Kristoff Gunnarshaug"
63;2;"Abdi";"a";"";NA;NA;0;"4";3;"Angrep";"FKH";0,6;"Liban Abdi"
64;2;"Gytkjær";"a";"";NA;NA;9;"4";3;"Angrep";"FKH";15,6;"Frederik Gytkjær"
65;2;"Shuaibu";"a";"";NA;NA;10;"4";3;"Angrep";"FKH";6,5;"Ibrahim Shuaibu"
66;2;"Krygard";"u";"Utilgjengelig";"0";"0";0;"4";3;"Angrep";"FKH";0,5;"Kevin Martin Krygard"
67;2;"Buduson";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";0,3;"Johnny Buduson"
68;2;"Leite";"i";"Strekk";NA;NA;0;"3";3;"Midtbane";"FKH";0,5;"Bruno Leite"
394;2;"Soares";"n";"Ikke tilgjengelig";NA;NA;0;"2";3;"Forsvar";"FKH";0,3;"Bruno Soares"
395;2;"Haraldseid";"i";"Ukjent";NA;NA;1;"2";3;"Forsvar";"FKH";1,1;"Kristoffer Haraldseid"
396;2;"Bjørkkjær";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,2;"Sverre Bjørkkjær"
431;2;"Velde";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";0;"Kristoffer Velde"
47;6;"Sandvik";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,3;"Helge Sandvik"
48;6;"Bråtveit";"a";"";NA;NA;5;"1";3;"Keeper";"FKH";3,4;"Per Kristian Bråtveit"
49;6;"Børreson Fossdal";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,8;"Herman Børreson Fossdal"
50;6;"Skjerve";"a";"";NA;NA;4;"2";3;"Forsvar";"FKH";2,5;"Vegard Skjerve"
51;6;"Andreassen";"i";"Korsrygg - Sjanse for å spille: 0%";NA;NA;0;"2";3;"Forsvar";"FKH";0,5;"Tor Arne Andreassen"
52;6;"Stølås";"a";"";NA;NA;5;"2";3;"Forsvar";"FKH";4,3;"Alexander Stølås"
53;6;"Izuchukwu";"i";"Korsbånd - Sjanse for å spille: 0%";NA;NA;0;"2";3;"Forsvar";"FKH";0,4;"Anthony Izuchukwu"
54;6;"Knudsen";"a";"";NA;NA;4;"2";3;"Forsvar";"FKH";0,9;"Fredrik Knudsen"
55;6;"Huseklepp";"a";"";NA;NA;3;"3";3;"Midtbane";"FKH";8,8;"Erik Huseklepp"
56;6;"Kiss";"a";"";NA;NA;4;"3";3;"Midtbane";"FKH";1,8;"Filip Kiss"
57;6;"Mæland";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";0,6;"Eirik Mæland"
58;6;"Hajradinovic";"d";"Menisk - Sjanse for å spile: 75%";NA;NA;2;"3";3;"Midtbane";"FKH";2,6;"Haris Hajradinovic"
59;6;"Tronstad";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";1;"Sondre Tronstad"
60;6;"Kling";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,7;"Robert Kling"
61;6;"Horneland";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,3;"Thomas Horneland"
62;6;"Gunnarshaug";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,3;"Kristoff Gunnarshaug"
63;6;"Abdi";"a";"";NA;NA;4;"4";3;"Angrep";"FKH";0,8;"Liban Abdi"
64;6;"Gytkjær";"a";"";NA;NA;2;"4";3;"Angrep";"FKH";17;"Frederik Gytkjær"
65;6;"Shuaibu";"a";"";NA;NA;2;"4";3;"Angrep";"FKH";12,2;"Ibrahim Shuaibu"
66;6;"Krygard";"u";"Utilgjengelig";"0";"0";0;"4";3;"Angrep";"FKH";0,4;"Kevin Martin Krygard"
67;6;"Buduson";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";0,2;"Johnny Buduson"
68;6;"Leite";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";0,4;"Bruno Leite"
394;6;"Soares";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,2;"Bruno Soares"
395;6;"Haraldseid";"a";"";NA;NA;3;"2";3;"Forsvar";"FKH";0,9;"Kristoffer Haraldseid"
396;6;"Bjørkkjær";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,2;"Sverre Bjørkkjær"
431;6;"Velde";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0;"Kristoffer Velde"
47;9;"Sandvik";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,3;"Helge Sandvik"
48;9;"Bråtveit";"a";"";NA;NA;4;"1";3;"Keeper";"FKH";3,9;"Per Kristian Bråtveit"
49;9;"Børreson Fossdal";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,8;"Herman Børreson Fossdal"
50;9;"Skjerve";"a";"";NA;NA;4;"2";3;"Forsvar";"FKH";2,6;"Vegard Skjerve"
51;9;"Andreassen";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,4;"Tor Arne Andreassen"
52;9;"Stølås";"a";"";NA;NA;4;"2";3;"Forsvar";"FKH";4,7;"Alexander Stølås"
53;9;"Izuchukwu";"i";"Korsbånd - Sjanse for å spille: 0%";NA;NA;0;"2";3;"Forsvar";"FKH";0,4;"Anthony Izuchukwu"
54;9;"Knudsen";"a";"";NA;NA;4;"2";3;"Forsvar";"FKH";1,2;"Fredrik Knudsen"
55;9;"Huseklepp";"a";"";NA;NA;3;"3";3;"Midtbane";"FKH";8,1;"Erik Huseklepp"
56;9;"Kiss";"i";"Ukjent - Sjanse for å spille: 0%";NA;NA;3;"3";3;"Midtbane";"FKH";1,4;"Filip Kiss"
57;9;"Mæland";"i";"Ukjent - Sjanse for å spille: 0%";NA;NA;1;"3";3;"Midtbane";"FKH";0,5;"Eirik Mæland"
58;9;"Hajradinovic";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";2,4;"Haris Hajradinovic"
59;9;"Tronstad";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";1;"Sondre Tronstad"
60;9;"Kling";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,6;"Robert Kling"
61;9;"Horneland";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,3;"Thomas Horneland"
62;9;"Gunnarshaug";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,3;"Kristoff Gunnarshaug"
63;9;"Abdi";"i";"Ukjent - Sjanse for å spille: 0%";NA;NA;2;"4";3;"Angrep";"FKH";0,6;"Liban Abdi"
64;9;"Gytkjær";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";13,5;"Frederik Gytkjær"
65;9;"Shuaibu";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";9,8;"Ibrahim Shuaibu"
66;9;"Krygard";"u";"Utilgjengelig";"0";"0";0;"4";3;"Angrep";"FKH";0,3;"Kevin Martin Krygard"
67;9;"Buduson";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";0,2;"Johnny Buduson"
68;9;"Leite";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";0,4;"Bruno Leite"
394;9;"Soares";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,2;"Bruno Soares"
395;9;"Haraldseid";"a";"";NA;NA;3;"2";3;"Forsvar";"FKH";1;"Kristoffer Haraldseid"
396;9;"Bjørkkjær";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,2;"Sverre Bjørkkjær"
431;9;"Velde";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0;"Kristoffer Velde"
47;11;"Sandvik";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,3;"Helge Sandvik"
48;11;"Bråtveit";"a";"";NA;NA;3;"1";3;"Keeper";"FKH";3,8;"Per Kristian Bråtveit"
49;11;"Børreson Fossdal";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,8;"Herman Børreson Fossdal"
50;11;"Skjerve";"a";"";NA;NA;3;"2";3;"Forsvar";"FKH";2,5;"Vegard Skjerve"
51;11;"Andreassen";"a";"";NA;NA;2;"2";3;"Forsvar";"FKH";0,4;"Tor Arne Andreassen"
52;11;"Stølås";"a";"";NA;NA;3;"2";3;"Forsvar";"FKH";4,4;"Alexander Stølås"
53;11;"Izuchukwu";"i";"Korsbånd - Sjanse for å spille: 0%";NA;NA;0;"2";3;"Forsvar";"FKH";0,4;"Anthony Izuchukwu"
54;11;"Knudsen";"a";"";NA;NA;3;"2";3;"Forsvar";"FKH";1,2;"Fredrik Knudsen"
55;11;"Huseklepp";"a";"";NA;NA;3;"3";3;"Midtbane";"FKH";7,6;"Erik Huseklepp"
56;11;"Kiss";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";1,3;"Filip Kiss"
57;11;"Mæland";"i";"Ukjent - Sjanse for å spille: 0%";NA;NA;0;"3";3;"Midtbane";"FKH";0,5;"Eirik Mæland"
58;11;"Hajradinovic";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";2,3;"Haris Hajradinovic"
59;11;"Tronstad";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";0,9;"Sondre Tronstad"
60;11;"Kling";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,6;"Robert Kling"
61;11;"Horneland";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,3;"Thomas Horneland"
62;11;"Gunnarshaug";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,2;"Kristoff Gunnarshaug"
63;11;"Abdi";"i";"Ukjent - Sjanse for å spille: 0%";NA;NA;1;"4";3;"Angrep";"FKH";0,5;"Liban Abdi"
64;11;"Gytkjær";"a";"";NA;NA;0;"4";3;"Angrep";"FKH";12;"Frederik Gytkjær"
65;11;"Shuaibu";"a";"";NA;NA;2;"4";3;"Angrep";"FKH";8,6;"Ibrahim Shuaibu"
66;11;"Krygard";"u";"Utilgjengelig";"0";"0";0;"4";3;"Angrep";"FKH";0,3;"Kevin Martin Krygard"
67;11;"Buduson";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";0,2;"Johnny Buduson"
68;11;"Leite";"a";"";NA;NA;2;"3";3;"Midtbane";"FKH";0,3;"Bruno Leite"
394;11;"Soares";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,2;"Bruno Soares"
395;11;"Haraldseid";"a";"";NA;NA;3;"2";3;"Forsvar";"FKH";1;"Kristoffer Haraldseid"
396;11;"Bjørkkjær";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,2;"Sverre Bjørkkjær"
431;11;"Velde";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0;"Kristoffer Velde"
439;11;"Ideki";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";0;"Anthony Ideki"
47;14;"Sandvik";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,3;"Helge Sandvik"
48;14;"Bråtveit";"a";"";NA;NA;6;"1";3;"Keeper";"FKH";4,5;"Per Kristian Bråtveit"
49;14;"Børreson Fossdal";"a";"";NA;NA;0;"1";3;"Keeper";"FKH";0,8;"Herman Børreson Fossdal"
50;14;"Skjerve";"a";"";NA;NA;6;"2";3;"Forsvar";"FKH";3,1;"Vegard Skjerve"
51;14;"Andreassen";"a";"";NA;NA;3;"2";3;"Forsvar";"FKH";0,4;"Tor Arne Andreassen"
52;14;"Stølås";"a";"";NA;NA;5;"2";3;"Forsvar";"FKH";5,3;"Alexander Stølås"
53;14;"Izuchukwu";"i";"Korsbånd - Sjanse for å spille: 0%";NA;NA;0;"2";3;"Forsvar";"FKH";0,4;"Anthony Izuchukwu"
54;14;"Knudsen";"a";"";NA;NA;5;"2";3;"Forsvar";"FKH";1,8;"Fredrik Knudsen"
55;14;"Huseklepp";"a";"";NA;NA;1;"3";3;"Midtbane";"FKH";6,8;"Erik Huseklepp"
56;14;"Kiss";"a";"";NA;NA;3;"3";3;"Midtbane";"FKH";1,3;"Filip Kiss"
57;14;"Mæland";"i";"Kneskade - Sjanse for å spille: 0%";NA;NA;0;"3";3;"Midtbane";"FKH";0,5;"Eirik Mæland"
58;14;"Hajradinovic";"a";"";NA;NA;6;"3";3;"Midtbane";"FKH";2,8;"Haris Hajradinovic"
59;14;"Tronstad";"a";"";NA;NA;3;"3";3;"Midtbane";"FKH";0,9;"Sondre Tronstad"
60;14;"Kling";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,6;"Robert Kling"
61;14;"Horneland";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,3;"Thomas Horneland"
62;14;"Gunnarshaug";"a";"";NA;NA;0;"3";3;"Midtbane";"FKH";0,2;"Kristoff Gunnarshaug"
63;14;"Abdi";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";0,5;"Liban Abdi"
64;14;"Gytkjær";"a";"";NA;NA;1;"4";3;"Angrep";"FKH";11;"Frederik Gytkjær"
65;14;"Shuaibu";"a";"";NA;NA;3;"4";3;"Angrep";"FKH";8,8;"Ibrahim Shuaibu"
66;14;"Krygard";"u";"Utilgjengelig";"0";"0";0;"4";3;"Angrep";"FKH";0,3;"Kevin Martin Krygard"
67;14;"Buduson";"a";"";NA;NA;2;"4";3;"Angrep";"FKH";0,2;"Johnny Buduson"
68;14;"Leite";"a";"";NA;NA;3;"3";3;"Midtbane";"FKH";0,3;"Bruno Leite"
394;14;"Soares";"a";"";NA;NA;0;"2";3;"Forsvar";"FKH";0,2;"Bruno Soares"
